source_id,area1,action,location,site,plot,area2,transition,survival,log_size,log_size_next,id,repro,flower_n,flower_n_int
M38_59_2021,0.52,grow,Maguey,38,59,2.4767010309278352,t1,1,-0.6539264674066639,0.9069274451716921,1766,0,0,0
M38_59_2021,4.35,grow,Maguey,38,59,6.735670103092783,t1,1,1.4701758451005926,1.9074173005466373,1767,0,0,0
M38_59_2021,49.03,same,Maguey,38,59,50.65556701030928,t1,1,3.892432355663142,3.9250491360134063,1768,0,0,0
M38_59_2021,336.12,same,Maguey,38,59,331.9281443298969,t1,1,5.817468239060018,5.804918512750269,1769,1,2.9245737586717304,3
M38_59_2021,379.16,same,Maguey,38,59,390.56907216494847,t1,1,5.937958279584841,5.967604834982378,1770,1,2.985146845832603,3
M38_59_2021,40.19,same,Maguey,38,59,40.137319587628866,t1,1,3.6936182084611096,3.692306564547327,1771,0,0,0
M38_59_2021,61.31,same,Maguey,38,59,62.107731958762884,t1,1,4.115942961774596,4.12887048938157,1772,0,0,0
M38_59_2021,66.25,same,Maguey,38,59,65.06092783505154,t1,1,4.193435464866331,4.17532418216472,1773,0,0,0
M38_59_2021,55.27,same,Maguey,38,59,54.923814432989694,t1,1,4.012230265845171,4.005947032839526,1774,0,0,0
M38_59_2021,212.95,shrink,Maguey,38,59,187.53546391752576,t1,1,5.3610573963692225,5.233967968419052,1775,0,0,0
M38_59_2021,57.62,shrink,Maguey,38,59,48.084845360824744,t1,1,4.053869729656382,3.872967062204709,1776,0,0,0
M38_59_2021,2.26,shrink,Maguey,38,59,2.1170103092783505,t1,1,0.8153648132841944,0.7500048618991848,1777,0,0,0
M38_59_2021,22.87,shrink,Maguey,38,59,19.641443298969072,t1,1,3.12982600803469,2.9776417879537784,1778,0,0,0
M38_59_2021,4.23,shrink,Maguey,38,59,3.394639175257732,t1,1,1.4422019930581866,1.222197474142302,1779,0,0,0
M38_59_2021,78.15,shrink,Maguey,38,59,50.10144329896907,t1,1,4.358630056867486,3.9140498160385224,1780,0,0,0
M38_59_2021,5.96,shrink,Maguey,38,59,5.3278350515463915,t1,1,1.7850704810772584,1.6729449739650093,1781,0,0,0
M38_59_2021,41.17,shrink,Maguey,38,59,22.81463917525773,t1,1,3.7177098357818132,3.1274023990124773,1782,0,0,0
M38_59_2021,4.08,shrink,Maguey,38,59,3.8692783505154638,t1,1,1.4060969884160703,1.3530680169184661,1783,0,0,0
M38_60_2021,0,born,Maguey,38,60,1.7309278350515462,t1,NA,NA,0.5486575855801122,1784,NA,NA,NA
M38_60_2021,0,born,Maguey,38,60,1.821237113402062,t1,NA,NA,0.5995160028136034,1785,NA,NA,NA
M38_60_2021,0,born,Maguey,38,60,2.603917525773196,t1,NA,NA,0.9570170517146412,1786,NA,NA,NA
M38_60_2021,0,born,Maguey,38,60,1.5503092783505155,t1,NA,NA,0.43845444544649803,1787,NA,NA,NA
M38_60_2021,0,born,Maguey,38,60,1.3170103092783505,t1,NA,NA,0.27536425058043096,1788,NA,NA,NA
M38_60_2021,0,born,Maguey,38,60,2.942577319587629,t1,NA,NA,1.0792858366422826,1789,NA,NA,NA
M38_60_2021,0,born,Maguey,38,60,1.9868041237113403,t1,NA,NA,0.6865273798032332,1790,NA,NA,NA
M38_60_2021,0,born,Maguey,38,60,1.2568041237113403,t1,NA,NA,0.22857208907367213,1791,NA,NA,NA
M38_60_2021,0,born,Maguey,38,60,0.5117525773195877,t1,NA,NA,-0.6699140181669763,1792,NA,NA,NA
M38_60_2021,49.63,dead,Maguey,38,60,0,t1,0,3.9045954895993495,NA,1793,0,0,0
M38_60_2021,7.26,grow,Maguey,38,60,12.994639175257731,t1,1,1.9823798288367047,2.5645369012791583,1794,0,0,0
M38_60_2021,11.8,grow,Maguey,38,60,19.01721649484536,t1,1,2.468099531471619,2.9453447001849495,1795,0,0,0
M38_60_2021,128.99,grow,Maguey,38,60,165.79855670103092,t1,1,4.859734881977045,5.110773537603178,1796,0,0,0
M38_60_2021,2.93,grow,Maguey,38,60,4.262061855670103,t1,1,1.075002423028976,1.4497530468677071,1797,0,0,0
M38_60_2021,8.58,grow,Maguey,38,60,16.83577319587629,t1,1,2.149433913499871,2.823505979439364,1798,0,0,0
M38_60_2021,20.64,grow,Maguey,38,60,53.32443298969072,t1,1,3.027230940613362,3.9763946311961607,1799,0,0,0
M38_60_2021,10.47,grow,Maguey,38,60,17.62701030927835,t1,1,2.3485140248824456,2.869432402294873,1800,0,0,0
M38_60_2021,21.14,grow,Maguey,38,60,28.60556701030928,t1,1,3.051166980442092,3.35360134959393,1801,0,0,0
M38_60_2021,10.92,grow,Maguey,38,60,15.789175257731959,t1,1,2.390595970316759,2.759324594967504,1802,0,0,0
M38_60_2021,72.08,grow,Maguey,38,60,97.71278350515465,t1,1,4.277776613300082,4.582032394963805,1803,0,0,0
M38_60_2021,3.59,grow,Maguey,38,60,6.427216494845361,t1,1,1.2781522025001875,1.8605415510319228,1804,0,0,0
M38_60_2021,14.95,grow,Maguey,38,60,19.864329896907215,t1,1,2.7047112998366956,2.9889256558462107,1805,0,0,0
M38_60_2021,25.4,grow,Maguey,38,60,32.53443298969072,t1,1,3.2347491740244907,3.4822990050923237,1806,0,0,0
M38_60_2021,18.86,grow,Maguey,38,60,21.584329896907217,t1,1,2.937043277205311,3.071967583675283,1807,0,0,0
M38_60_2021,89.07,grow,Maguey,38,60,101.17896907216495,t1,1,4.489422577443778,4.616890919764292,1808,0,0,0
M38_60_2021,38.44,grow,Maguey,38,60,52.80670103092783,t1,1,3.6490985841020915,3.966638096123926,1809,0,0,0
M38_60_2021,4.44,grow,Maguey,38,60,13.666597938144328,t1,1,1.4906543764441336,2.614954749107284,1810,0,0,0
M38_60_2021,41.04,grow,Maguey,38,60,75.62845360824743,t1,1,3.714547200862514,4.325832582855348,1811,0,0,0
M38_60_2021,48.9,grow,Maguey,38,60,97.41865979381444,t1,1,3.8897773964808264,4.579017771291513,1812,0,0,0
M38_60_2021,21.09,grow,Maguey,38,60,28.40505154639175,t1,1,3.0487989944906833,3.346567000701749,1813,0,0,0
M38_60_2021,9.44,grow,Maguey,38,60,12.871752577319587,t1,1,2.244955980157409,2.5550351877309154,1814,0,0,0
M38_60_2021,11.06,grow,Maguey,38,60,19.624329896907216,t1,1,2.403334996094189,2.9767701177049815,1815,0,0,0
M38_60_2021,2.89,grow,Maguey,38,60,4.786494845360824,t1,1,1.0612565021243408,1.5657983784917144,1816,0,0,0
M38_60_2021,15.65,grow,Maguey,38,60,22.694123711340207,t1,1,2.750470916986162,3.122106023633582,1817,0,0,0
M38_60_2021,11.01,grow,Maguey,38,60,23.246907216494844,t1,1,2.3988039507345884,3.1461721002385703,1818,0,0,0
M38_60_2021,10.14,grow,Maguey,38,60,14.151237113402063,t1,1,2.316487998163037,2.649802048776577,1819,0,0,0
M38_60_2021,7.21,grow,Maguey,38,60,13.832680412371136,t1,1,1.9754689512968577,2.627033938348929,1820,0,0,0
M38_60_2021,3.71,grow,Maguey,38,60,6.449381443298969,t1,1,1.3110318766193438,1.863984225945231,1821,0,0,0
M38_60_2021,4.58,grow,Maguey,38,60,6.070103092783505,t1,1,1.5216989981260935,1.8033755889112837,1822,0,0,0
M38_60_2021,57.99,grow,Maguey,38,60,84.73659793814433,t1,1,4.060270581888349,4.439547597332601,1823,0,0,0
M38_60_2021,0.79,grow,Maguey,38,60,1.8360824742268043,t1,1,-0.23572233352106983,0.6076342117922332,1824,0,0,0
M38_60_2021,3.69,grow,Maguey,38,60,3.9985567010309273,t1,1,1.3056264580524357,1.3859334712647118,1825,0,0,0
M38_60_2021,6.51,grow,Maguey,38,60,10.897525773195877,t1,1,1.873339456220478,2.388535770183441,1826,0,0,0
M38_60_2021,99.36,grow,Maguey,38,60,116.22525773195876,t1,1,4.598749618185169,4.755530185100184,1827,0,0,0
M38_60_2021,2.82,grow,Maguey,38,60,6.26680412371134,t1,1,1.0367368849500223,1.8352665155620216,1828,0,0,0
M38_60_2021,0.89,grow,Maguey,38,60,2.041443298969072,t1,1,-0.11653381625595151,0.7136570571909856,1829,0,0,0
M38_60_2021,2.14,grow,Maguey,38,60,2.3206185567010307,t1,1,0.7608058290337602,0.8418337694093037,1830,0,0,0
M38_60_2021,0.97,grow,Maguey,38,60,2.038659793814433,t1,1,-0.030459207484708574,0.7122926281443803,1831,0,0,0
M38_60_2021,1.3,grow,Maguey,38,60,2.4439175257731955,t1,1,0.26236426446749106,0.8936022951479714,1832,0,0,0
M38_60_2021,2.83,grow,Maguey,38,60,9.106494845360825,t1,1,1.0402767116551463,2.2089878782167496,1833,0,0,0
M38_60_2021,1.76,grow,Maguey,38,60,3.9876288659793815,t1,1,0.5653138090500605,1.3831967850757565,1834,0,0,0
M38_60_2021,2.16,grow,Maguey,38,60,8.857938144329896,t1,1,0.7701082216960737,2.181314022447713,1835,0,0,0
M38_60_2021,42.3,same,Maguey,38,60,41.86350515463917,t1,1,3.744787086052232,3.7344144486923634,1836,0,0,0
M38_60_2021,28.9,same,Maguey,38,60,28.4559793814433,t1,1,3.3638415951183864,3.3483583100691168,1837,0,0,0
M38_60_2021,33.89,same,Maguey,38,60,34.15340206185567,t1,1,3.52311998561896,3.530862202192737,1838,0,0,0
M38_60_2021,137.6,shrink,Maguey,38,60,130.6762886597938,t1,1,4.924350925499243,4.872723186113734,1839,1,2.475583347152565,2
M38_60_2021,77.4,shrink,Maguey,38,60,61.16690721649485,t1,1,4.3489867805956814,4.113606311513521,1840,0,0,0
M38_60_2021,104.61,shrink,Maguey,38,60,91.62804123711341,t1,1,4.650239149355669,4.517737351875485,1841,1,2.3377811152349346,2
M38_60_2021,2.3,shrink,Maguey,38,60,1.4872164948453608,t1,1,0.8329091229351039,0.39690624857214374,1842,0,0,0
M43_65_2021,0,born,Maguey,43,65,1.9535211267605632,t1,NA,NA,0.6696334502794704,1843,NA,NA,NA
M43_65_2021,0,born,Maguey,43,65,1.4737089201877933,t1,NA,NA,0.3877822981384827,1844,NA,NA,NA
M43_65_2021,0,born,Maguey,43,65,1.028169014084507,t1,NA,NA,0.02777956410707567,1845,NA,NA,NA
M43_65_2021,0,born,Maguey,43,65,0.8311032863849764,t1,NA,NA,-0.18500120017158758,1846,NA,NA,NA
M43_65_2021,0,born,Maguey,43,65,2.7589201877934273,t1,NA,NA,1.014839366869438,1847,NA,NA,NA
M43_65_2021,8,dead,Maguey,43,65,0,t1,0,2.0794415416798357,NA,1848,0,0,0
M43_65_2021,61.54,dead,Maguey,43,65,0,t1,0,4.119687369893896,NA,1849,0,0,0
M43_65_2021,302.35,grow,Maguey,43,65,350.5025821596244,t1,1,5.711585286719222,5.859368073522043,1850,0,0,0
M43_65_2021,53.68,grow,Maguey,43,65,69.74514084507042,t1,1,3.9830404926634264,4.2448477529710855,1851,0,0,0
M43_65_2021,26.71,grow,Maguey,43,65,37.985586854460095,t1,1,3.2850380271218693,3.637206794472805,1852,0,0,0
M43_65_2021,6.16,grow,Maguey,43,65,13.63992957746479,t1,1,1.8180767775454285,2.6130014894595237,1853,0,0,0
M43_65_2021,63.84,grow,Maguey,43,65,83.06676056338029,t1,1,4.1563799531415535,4.419644628622322,1854,0,0,0
M43_65_2021,7.69,grow,Maguey,43,65,14.844342723004694,t1,1,2.0399207835175526,2.6976188312506486,1855,0,0,0
M43_65_2021,90,grow,Maguey,43,65,106.56208920187794,t1,1,4.499809670330265,4.6687278124733655,1856,0,0,0
M43_65_2021,29.47,grow,Maguey,43,65,43.06753521126761,t1,1,3.3833727967496032,3.762769469921326,1857,0,0,0
M43_65_2021,167.26,grow,Maguey,43,65,184.49039906103286,t1,1,5.11954948795338,5.217597424517001,1858,0,0,0
M43_65_2021,2.9,grow,Maguey,43,65,5.736032863849765,t1,1,1.0647107369924282,1.7467678326828875,1859,0,0,0
M43_65_2021,86.22,grow,Maguey,43,65,123.31119718309859,t1,1,4.4569021693189885,4.814711218562084,1860,0,0,0
M43_65_2021,7.04,grow,Maguey,43,65,12.80631455399061,t1,1,1.951608170169951,2.549938373811547,1861,0,0,0
M43_65_2021,3.29,grow,Maguey,43,65,4.815117370892019,t1,1,1.1908875647772805,1.571760421046874,1862,0,0,0
M43_65_2021,2.28,grow,Maguey,43,65,4.027887323943662,t1,1,0.8241754429663494,1.3932420012633857,1863,0,0,0
M43_65_2021,81.74,grow,Maguey,43,65,99.18460093896712,t1,1,4.403543478136132,4.596982769770931,1864,0,0,0
M43_65_2021,144.03,grow,Maguey,43,65,163.7194366197183,t1,1,4.970021611210958,5.098154210497578,1865,1,2.4985430408688485,2
M43_65_2021,37.84,grow,Maguey,43,65,52.62849765258216,t1,1,3.6333667441836774,3.9632577535009554,1866,0,0,0
M43_65_2021,4.31,grow,Maguey,43,65,9.442276995305164,t1,1,1.4609379041156563,2.245197158201431,1867,0,0,0
M43_65_2021,178.05,grow,Maguey,43,65,201.49225352112677,t1,1,5.182064409723787,5.305750936583859,1868,1,2.6051417843019777,3
M43_65_2021,8.47,grow,Maguey,43,65,11.811549295774647,t1,1,2.136530508663963,2.4690778066835546,1869,0,0,0
M43_65_2021,10.16,grow,Maguey,43,65,10.656948356807511,t1,1,2.318458442150336,2.366212107286148,1870,0,0,0
M43_65_2021,7.69,grow,Maguey,43,65,10.046220657276995,t1,1,2.0399207835175526,2.3071965097767575,1871,0,0,0
M43_65_2021,48.33,grow,Maguey,43,65,67.61673708920188,t1,1,3.8780524858569927,4.213855542480505,1872,0,0,0
M43_65_2021,18.21,grow,Maguey,43,65,20.79755868544601,t1,1,2.9019708937395166,3.0348356089267514,1873,0,0,0
M43_65_2021,19.81,grow,Maguey,43,65,24.830892018779345,t1,1,2.9861868607104594,3.212088523916242,1874,0,0,0
M43_65_2021,31.98,grow,Maguey,43,65,38.637394366197185,t1,1,3.4651107074058083,3.654220573483541,1875,0,0,0
M43_65_2021,43.08,grow,Maguey,43,65,53.21603286384976,t1,1,3.7630588522881876,3.9743597205661323,1876,0,0,0
M43_65_2021,29.53,grow,Maguey,43,65,35.304882629107986,t1,1,3.3854066957558313,3.564021272479226,1877,0,0,0
M43_65_2021,227.73,grow,Maguey,43,65,260.3915023474179,t1,1,5.4281607166967865,5.562186276727512,1878,1,2.7288600019016576,3
M43_65_2021,5.7,grow,Maguey,43,65,8.844483568075116,t1,1,1.7404661748405046,2.1797939390304153,1879,0,0,0
M43_65_2021,4.22,grow,Maguey,43,65,9.746408450704227,t1,1,1.4398351280479205,2.276898853116725,1880,0,0,0
M43_65_2021,28.8,grow,Maguey,43,65,43.50281690140845,t1,1,3.3603753871419,3.7728256923522534,1881,0,0,0
M43_65_2021,55.18,grow,Maguey,43,65,59.10417840375587,t1,1,4.01060056878914,4.07930162248405,1882,0,0,0
M43_65_2021,7.44,grow,Maguey,43,65,11.124272300469483,t1,1,2.0068708488450007,2.409129414719144,1883,0,0,0
M43_65_2021,24.45,grow,Maguey,43,65,53.0930751173709,t1,1,3.196630215920881,3.9720465076412528,1884,0,0,0
M43_65_2021,175.92,grow,Maguey,43,65,186.8957042253521,t1,1,5.170029346246506,5.2305507298493374,1885,1,2.5990914838304975,3
M43_65_2021,103.36,grow,Maguey,43,65,133.89661971830986,t1,1,4.638218040034292,4.897068007556289,1886,0,0,0
M43_65_2021,12.05,grow,Maguey,43,65,17.43931924882629,t1,1,2.489064659936664,2.858727383821416,1887,0,0,0
M43_65_2021,9.6,grow,Maguey,43,65,22.203638497652584,t1,1,2.2617630984737906,3.100256171739361,1888,0,0,0
M43_65_2021,29.46,grow,Maguey,43,65,34.163873239436626,t1,1,3.3830334110344844,3.5311687477221594,1889,0,0,0
M43_65_2021,38.61,grow,Maguey,43,65,45.13887323943662,t1,1,3.653511310276145,3.80974380961211,1890,0,0,0
M43_65_2021,47.31,grow,Maguey,43,65,53.84744131455399,t1,1,3.8567216896430567,3.9861548874234565,1891,0,0,0
M43_65_2021,11.93,grow,Maguey,43,65,14.791737089201877,t1,1,2.4790562361098245,2.6940687200762636,1892,0,0,0
M43_65_2021,131.94,grow,Maguey,43,65,143.96100938967135,t1,1,4.882347273794725,4.9695424947844105,1893,0,0,0
M43_65_2021,46.9,grow,Maguey,43,65,59.040962441314555,t1,1,3.8480176754522337,4.0782314816721295,1894,0,0,0
M43_65_2021,366.02,grow,Maguey,43,65,386.55767605633804,t1,1,5.902687976717136,5.957281083430755,1895,1,2.9674156614086447,3
M43_65_2021,12.08,grow,Maguey,43,65,28.41931924882629,t1,1,2.4915511925066687,3.347069169138802,1896,0,0,0
M43_65_2021,21.74,grow,Maguey,43,65,27.02650234741784,t1,1,3.0791538816930633,3.296817953003935,1897,0,0,0
M43_65_2021,4.81,grow,Maguey,43,65,5.881009389671361,t1,1,1.5706970841176697,1.7717284120878962,1898,0,0,0
M43_65_2021,134.3,grow,Maguey,43,65,144.65023474178403,t1,1,4.900076103529192,4.974318654246849,1899,0,0,0
M43_65_2021,36.3,grow,Maguey,43,65,47.95258215962441,t1,1,3.591817741270805,3.8702126509665873,1900,0,0,0
M43_65_2021,105.17,grow,Maguey,43,65,129.0149530516432,t1,1,4.655578088531937,4.85992831277305,1901,1,2.340465121536717,2
M43_65_2021,59.04,grow,Maguey,43,65,64.96910798122065,t1,1,4.078215180292217,4.173911895095564,1902,0,0,0
M43_65_2021,180.77,grow,Maguey,43,65,232.9838497652582,t1,1,5.197225504986763,5.450969136851156,1903,1,2.612763612137859,3
M43_65_2021,5.82,grow,Maguey,43,65,12.306032863849765,t1,1,1.7613002617433464,2.5100896188697273,1904,0,0,0
M43_65_2021,6.44,grow,Maguey,43,65,10.74117370892019,t1,1,1.8625285401162623,2.3740843669942313,1905,0,0,0
M43_65_2021,6.16,grow,Maguey,43,65,11.669272300469483,t1,1,1.8180767775454285,2.4569590879248713,1906,0,0,0
M43_65_2021,2.17,grow,Maguey,43,65,3.7636619718309863,t1,1,0.7747271675523681,1.3253924121194327,1907,0,0,0
M43_65_2021,3.03,grow,Maguey,43,65,5.831760563380282,t1,1,1.1085626195212777,1.7633189382017331,1908,0,0,0
M43_65_2021,1.45,grow,Maguey,43,65,2.332511737089202,t1,1,0.371563556432483,0.8469456857049231,1909,0,0,0
M43_65_2021,5.02,grow,Maguey,43,65,9.115539906103287,t1,1,1.6134299337036377,2.209980639081133,1910,0,0,0
M43_65_2021,23.31,grow,Maguey,43,65,36.085,t1,1,3.1488824530476656,3.5858772665242364,1911,0,0,0
M43_65_2021,4.79,grow,Maguey,43,65,9.922276995305165,t1,1,1.5665304114228238,2.2947824307745193,1912,0,0,0
M43_65_2021,4.94,grow,Maguey,43,65,7.493286384976526,t1,1,1.5973653311998313,2.0140074709876457,1913,0,0,0
M43_65_2021,36.4,grow,Maguey,43,65,56.3550469483568,t1,1,3.594568774642695,4.031671800776062,1914,0,0,0
M43_65_2021,4.38,grow,Maguey,43,65,6.479178403755869,t1,1,1.4770487243883548,1.8685937127818621,1915,0,0,0
M43_65_2021,10.61,grow,Maguey,43,65,13.137582159624413,t1,1,2.3617969526258915,2.5754769900083985,1916,0,0,0
M43_65_2021,4.87,grow,Maguey,43,65,7.611784037558685,t1,1,1.5830939370944985,2.029697577717542,1917,0,0,0
M43_65_2021,25.75,grow,Maguey,43,65,31.781924882629106,t1,1,3.248434627109745,3.4588977282683357,1918,0,0,0
M43_65_2021,1.94,grow,Maguey,43,65,3.9363615023474177,t1,1,0.6626879730752367,1.3702568200810952,1919,0,0,0
M43_65_2021,2.87,grow,Maguey,43,65,7.496760563380281,t1,1,1.0543120297715298,2.014471002353215,1920,0,0,0
M43_65_2021,6.03,grow,Maguey,43,65,10.194084507042254,t1,1,1.7967470107390942,2.321807601764032,1921,0,0,0
M43_65_2021,6.97,grow,Maguey,43,65,9.411901408450705,t1,1,1.9416152247724325,2.2419749957200166,1922,0,0,0
M43_65_2021,7.18,grow,Maguey,43,65,11.909577464788732,t1,1,1.9712993830601329,2.4773429053901594,1923,0,0,0
M43_65_2021,7.38,same,Maguey,43,65,7.2000704225352115,t1,1,1.998773638612381,1.974090806881845,1924,0,0,0
M43_65_2021,165.19,same,Maguey,43,65,169.38835680751174,t1,1,5.107096326567049,5.132194047904871,1925,1,2.5674536217322164,3
M43_65_2021,118.7,same,Maguey,43,65,123.7037558685446,t1,1,4.776599301615622,4.817889641658156,1926,0,0,0
M43_65_2021,348.77,same,Maguey,43,65,362.76166666666666,t1,1,5.854412679161512,5.893746052974664,1927,1,2.9431465700064265,3
M43_65_2021,427.34,same,Maguey,43,65,438.00725352112676,t1,1,6.057579949314842,6.08223547078984,1928,0,0,0
M43_65_2021,24.09,same,Maguey,43,65,23.70443661971831,t1,1,3.18179681662678,3.165662229765745,1929,0,0,0
M43_65_2021,186.69,same,Maguey,43,65,188.66922535211268,t1,1,5.229449487249236,5.239995351380104,1930,1,2.628963341823011,3
M43_65_2021,133.82,same,Maguey,43,65,137.88983568075116,t1,1,4.896495613354671,4.926455074183864,1931,0,0,0
M43_65_2021,223.57,same,Maguey,43,65,215.83302816901409,t1,1,5.409724564122167,5.374505091015846,1932,1,2.719591728175885,3
M43_65_2021,8.19,same,Maguey,43,65,8.155727699530516,t1,1,2.102913897864978,2.0987204656333507,1933,0,0,0
M43_65_2021,15.98,shrink,Maguey,43,65,12.801244131455398,t1,1,2.7713379403381286,2.5495423639721273,1934,0,0,0
M43_65_2021,150.86,shrink,Maguey,43,65,130.03957746478875,t1,1,5.016352254425485,4.867838846159346,1935,0,0,0
M43_65_2021,9.85,shrink,Maguey,43,65,9.061737089201877,t1,1,2.2874714551839976,2.204060833376701,1936,0,0,0
M43_65_2021,145.19,shrink,Maguey,43,65,133.19469483568074,t1,1,4.978043229495596,4.891811928752155,1937,1,2.5025756910481514,3
M43_65_2021,19.99,shrink,Maguey,43,65,17.67661971830986,t1,1,2.995232148512309,2.8722428465266114,1938,0,0,0
M43_65_2021,53.83,shrink,Maguey,43,65,36.41110328638498,t1,1,3.985830932572866,3.594873763469121,1939,0,0,0
M43_66_2021,0,born,Maguey,43,66,1.833568075117371,t1,NA,NA,0.6062638363468813,1940,NA,NA,NA
M43_66_2021,0,born,Maguey,43,66,18.4556338028169,t1,NA,NA,2.9153696790413637,1941,NA,NA,NA
M43_66_2021,0,born,Maguey,43,66,4.9180751173708925,t1,NA,NA,1.5929172176445963,1942,NA,NA,NA
M43_66_2021,0,born,Maguey,43,66,3.401525821596244,t1,NA,NA,1.22422410201222,1943,NA,NA,NA
M43_66_2021,0,born,Maguey,43,66,1.1652582159624414,t1,NA,NA,0.1529427070610818,1944,NA,NA,NA
M43_66_2021,0,born,Maguey,43,66,1.2852112676056338,t1,NA,NA,0.2509231154212854,1945,NA,NA,NA
M43_66_2021,0,born,Maguey,43,66,6.486032863849766,t1,NA,NA,1.8696510747624786,1946,NA,NA,NA
M43_66_2021,0,born,Maguey,43,66,1.8421361502347418,t1,NA,NA,0.6109258494526925,1947,NA,NA,NA
M43_66_2021,0,born,Maguey,43,66,6.314671361502348,t1,NA,NA,1.8428757135143663,1948,NA,NA,NA
M43_66_2021,0,born,Maguey,43,66,0.8396713615023474,t1,NA,NA,-0.17474470000439835,1949,NA,NA,NA
M43_66_2021,0,born,Maguey,43,66,1.910680751173709,t1,NA,NA,0.6474595927851485,1950,NA,NA,NA
M43_66_2021,0,born,Maguey,43,66,0.6254694835680751,t1,NA,NA,-0.4692527375265792,1951,NA,NA,NA
M43_66_2021,0,born,Maguey,43,66,2.287676056338028,t1,NA,NA,0.8275364797252791,1952,NA,NA,NA
M43_66_2021,0,born,Maguey,43,66,8.088262910798122,t1,NA,NA,2.0904139874705305,1953,NA,NA,NA
M43_66_2021,0,born,Maguey,43,66,10.727230046948357,t1,NA,NA,2.3727853729850734,1954,NA,NA,NA
M43_66_2021,0,born,Maguey,43,66,2.4933098591549294,t1,NA,NA,0.9136110884965222,1955,NA,NA,NA
M43_66_2021,0,born,Maguey,43,66,4.601056338028169,t1,NA,NA,1.5262859158338944,1956,NA,NA,NA
M43_66_2021,0,born,Maguey,43,66,5.217957746478874,t1,NA,NA,1.6521060890349268,1957,NA,NA,NA
M43_66_2021,0,born,Maguey,43,66,3.3843896713615025,t1,NA,NA,1.2191735862261517,1958,NA,NA,NA
M43_66_2021,0,born,Maguey,43,66,9.43345070422535,t1,NA,NA,2.2442619580477094,1959,NA,NA,NA
M43_66_2021,0,born,Maguey,43,66,4.386854460093897,t1,NA,NA,1.4786124463645376,1960,NA,NA,NA
M43_66_2021,0,born,Maguey,43,66,2.142018779342723,t1,NA,NA,0.7617487391872761,1961,NA,NA,NA
M43_66_2021,0,born,Maguey,43,66,5.475,t1,NA,NA,1.7001922757025645,1962,NA,NA,NA
M43_66_2021,0,born,Maguey,43,66,3.495774647887324,t1,NA,NA,1.2515549957291914,1963,NA,NA,NA
M43_66_2021,0,born,Maguey,43,66,4.13838028169014,t1,NA,NA,1.4203044749776024,1964,NA,NA,NA
M43_66_2021,0,born,Maguey,43,66,5.18368544600939,t1,NA,NA,1.6455162793558713,1965,NA,NA,NA
M43_66_2021,0,born,Maguey,43,66,1.7735915492957746,t1,NA,NA,0.5730066145903987,1966,NA,NA,NA
M43_66_2021,0,born,Maguey,43,66,4.266901408450704,t1,NA,NA,1.4508878983496827,1967,NA,NA,NA
M43_66_2021,0,born,Maguey,43,66,4.472535211267605,t1,NA,NA,1.4979554092076683,1968,NA,NA,NA
M43_66_2021,7.4,dead,Maguey,43,66,0,t1,0,2.0014800002101243,NA,1969,0,0,0
M43_66_2021,327.64,dead,Maguey,43,66,0,t1,0,5.791915444647401,NA,1970,1,2.9117277870344282,3
M43_66_2021,9.56,dead,Maguey,43,66,0,t1,0,2.25758772706331,NA,1971,0,0,0
M43_66_2021,16.48,dead,Maguey,43,66,0,t1,0,2.8021475244813256,NA,1972,0,0,0
M43_66_2021,8.88,dead,Maguey,43,66,0,t1,0,2.1838015570040787,NA,1973,0,0,0
M43_66_2021,19.13,dead,Maguey,43,66,0,t1,0,2.9512577834521614,NA,1974,0,0,0
M43_66_2021,432.14,grow,Maguey,43,66,460.48319248826294,t1,1,6.068749609817524,6.132276356632456,1975,1,3.050898625909718,3
M43_66_2021,148.46,grow,Maguey,43,66,173.26457746478874,t1,1,5.000315561689401,5.154819775741242,1976,1,2.5137724996256483,3
M43_66_2021,2.16,grow,Maguey,43,66,5.904248826291081,t1,1,0.7701082216960737,1.7756722317845857,1977,0,0,0
M43_66_2021,185.31,grow,Maguey,43,66,194.00659624413146,t1,1,5.222030098375917,5.267892159743708,1978,0,0,0
M43_66_2021,20.7,grow,Maguey,43,66,26.149295774647886,t1,1,3.0301337002713233,3.263822259924517,1979,0,0,0
M43_66_2021,160.76,grow,Maguey,43,66,188.18640845070422,t1,1,5.079912569581,5.237433005896757,1980,1,2.5537877280691075,3
M43_66_2021,19.95,grow,Maguey,43,66,25.956220657276997,t1,1,2.9932291433358724,3.2564112979277877,1981,0,0,0
M43_66_2021,6.95,grow,Maguey,43,66,12.176525821596243,t1,1,1.9387416595767009,2.4995099852719864,1982,0,0,0
M43_66_2021,26.75,grow,Maguey,43,66,33.00469483568075,t1,1,3.2865344733420154,3.4966498190952855,1983,0,0,0
M43_66_2021,22.61,grow,Maguey,43,66,84.1887558685446,t1,1,3.1183922862898785,4.433061371577294,1984,0,0,0
M43_66_2021,53.55,grow,Maguey,43,66,71.55152582159624,t1,1,3.980615796893758,4.270417831024504,1985,0,0,0
M43_66_2021,24.51,grow,Maguey,43,66,29.70225352112676,t1,1,3.1990811975400213,3.39122291906242,1986,0,0,0
M43_66_2021,90.21,grow,Maguey,43,66,94.37408450704224,t1,1,4.502140285668547,4.5472665069345055,1987,1,2.263328443964581,2
M43_66_2021,12.35,grow,Maguey,43,66,16.248474178403754,t1,1,2.513656063073986,2.787999007653559,1988,0,0,0
