source_id,area1,area2,action,location,site,plot,survival,log_size,log_size_next,id,transition,repro,flower_n,flower_n_int
T22_36_2022,41.17,31.69,shrink,Tampico,22,36,1,3.7177098357818132,3.4560011737028296,4379,t2,0,0,0
T22_36_2022,6.15,5.1,shrink,Tampico,22,36,1,1.8164520818184267,1.62924053973028,4380,t2,0,0,0
T22_36_2022,28.75,20.09,shrink,Tampico,22,36,1,3.3586377672433594,3.000222178826843,4381,t2,0,0,0
T22_36_2022,18.82,13.52,shrink,Tampico,22,36,1,2.9349201341572337,2.604170070614818,4382,t2,0,0,0
T22_36_2022,22.36,18.65,shrink,Tampico,22,36,1,3.1072736482868986,2.9258461460898246,4383,t2,0,0,0
T22_36_2022,25.19,16.9,shrink,Tampico,22,36,1,3.226447090364519,2.8273136219290276,4384,t2,0,0,0
T22_36_2022,155,131.53,shrink,Tampico,22,36,1,5.043425116919247,4.8792349624806874,4385,t2,1,0.5436036752533,1
T22_36_2022,2.08,1.52,shrink,Tampico,22,36,1,0.7323678937132266,0.41871033485818504,4386,t2,0,0,0
T22_36_2022,51.16,40.47,shrink,Tampico,22,36,1,3.934957976710642,3.7005609588877744,4387,t2,0,0,0
T22_36_2022,32.94,26.38,shrink,Tampico,22,36,1,3.494687724749494,3.2726061472891685,4388,t2,0,0,0
T22_36_2022,23.9,19.68,shrink,Tampico,22,36,1,3.173878458937465,2.9796028916241073,4389,t2,0,0,0
T22_36_2022,7.75,7.12,shrink,Tampico,22,36,1,2.0476928433652555,1.9629077254238845,4390,t2,0,0,0
T22_36_2022,2.6,1.1,shrink,Tampico,22,36,1,0.9555114450274363,0.09531017980432493,4391,t2,0,0,0
T22_36_2022,7.66,4.95,shrink,Tampico,22,36,1,2.0360119837525,1.599387576580599,4392,t2,0,0,0
T22_36_2022,2.77,1.95,shrink,Tampico,22,36,1,1.0188473201992472,0.6678293725756554,4393,t2,0,0,0
T22_36_2022,4.4,2.31,shrink,Tampico,22,36,1,1.4816045409242156,0.8372475245337022,4394,t2,0,0,0
T22_36_2022,4.75,1.18,shrink,Tampico,22,36,1,1.55814461804655,0.16551443847757333,4395,t2,0,0,0
T22_36_2022,4.05,1.8,shrink,Tampico,22,36,1,1.3987168811184478,0.5877866649021191,4396,t2,0,0,0
T22_36_2022,11.43,7.55,shrink,Tampico,22,36,1,2.4362414778067194,2.0215475632609334,4397,t2,0,0,0
T22_36_2022,13.67,8.08,shrink,Tampico,22,36,1,2.6152036507358583,2.089391872533004,4398,t2,0,0,0
T22_36_2022,17.22,14.13,shrink,Tampico,22,36,1,2.8460714989995846,2.6483001966964363,4399,t2,0,0,0
T22_36_2022,17.03,7.7,shrink,Tampico,22,36,1,2.834976494674597,2.0412203288596382,4400,t2,0,0,0
T22_36_2022,39.26,28.47,shrink,Tampico,22,36,1,3.670206188848315,3.3488509012899463,4401,t2,0,0,0
T22_36_2022,50.05,46.08,shrink,Tampico,22,36,1,3.9130225057612296,3.830379016387636,4402,t2,0,0,0
T22_36_2022,9.39,6.5,shrink,Tampico,22,36,1,2.2396452932201716,1.8718021769015913,4403,t2,0,0,0
T22_36_2022,79.38,74.34,shrink,Tampico,22,36,1,4.37424644735492,4.308649164869106,4404,t2,0,0,0
T22_36_2022,64.32,47.68,shrink,Tampico,22,36,1,4.163870624870711,3.8645120227570944,4405,t2,0,0,0
T22_36_2022,8.79,6.47,shrink,Tampico,22,36,1,2.1736147116970854,1.8671761085128091,4406,t2,0,0,0
T22_36_2022,71.86,54.44,shrink,Tampico,22,36,1,4.274719781685373,3.9970991777832654,4407,t2,1,0.46074906043645336,0
T22_36_2022,56.19,50.89,shrink,Tampico,22,36,1,4.028738805124107,3.9296664406007413,4408,t2,0,0,0
T22_36_2022,151.39,122.17,shrink,Tampico,22,36,1,5.019859288623787,4.8054135174159684,4409,t2,1,0.5410636413329342,1
T22_36_2022,45.46,36.5,shrink,Tampico,22,36,1,3.8168328184243974,3.597312260588446,4410,t2,0,0,0
T22_36_2022,10.5,8.06,shrink,Tampico,22,36,1,2.3513752571634776,2.086913556518537,4411,t2,0,0,0
T22_36_2022,41.3,24.47,shrink,Tampico,22,36,1,3.720862499966987,3.19744787745458,4412,t2,0,0,0
T22_36_2022,4.39,3.2,shrink,Tampico,22,36,1,1.47932922708708,1.1631508098056809,4413,t2,0,0,0
T22_36_2022,91.26,69.46,shrink,Tampico,22,36,1,4.513712575499256,4.240751047315928,4414,t2,0,0,0
T22_36_2022,27.44,24.96,shrink,Tampico,22,36,1,3.3120018028576843,3.217274543501227,4415,t2,0,0,0
T22_36_2022,71.52,50.14,shrink,Tampico,22,36,1,4.269977130865259,3.914819092730147,4416,t2,1,0.46023787560541307,0
T22_36_2022,8.98,3.48,shrink,Tampico,22,36,1,2.194999882314108,1.247032293786383,4417,t2,0,0,0
T22_36_2022,14.4,9.69,shrink,Tampico,22,36,1,2.667228206581955,2.2710944259026746,4418,t2,0,0,0
T22_36_2022,36.49,30.04,shrink,Tampico,22,36,1,3.5970382504483562,3.402529826895934,4419,t2,0,0,0
T22_36_2022,28.09,20.88,shrink,Tampico,22,36,1,3.335413641116152,3.038791763014438,4420,t2,0,0,0
T22_36_2022,78.99,67.6,shrink,Tampico,22,36,1,4.369321262176328,4.213607983048918,4421,t2,0,0,0
T22_36_2022,31.62,27.98,shrink,Tampico,22,36,1,3.453789831781326,3.331489969237335,4422,t2,0,0,0
T22_36_2022,10.26,7.65,shrink,Tampico,22,36,1,2.3282528397426234,2.0347056478384444,4423,t2,0,0,0
T22_36_2022,22.83,14.35,shrink,Tampico,22,36,1,3.1280754605417043,2.66374994220563,4424,t2,0,0,0
T22_36_2022,18.31,14.99,shrink,Tampico,22,36,1,2.907447358686419,2.7073833121145063,4425,t2,0,0,0
T22_36_2022,18.57,16.07,shrink,Tampico,22,36,1,2.9215473753646144,2.776954179749421,4426,t2,0,0,0
T22_36_2022,40.89,29.19,shrink,Tampico,22,36,1,3.7108855343765508,3.3738261848660236,4427,t2,0,0,0
T22_36_2022,42.02,36.64,shrink,Tampico,22,36,1,3.7381456954168546,3.6011405398059297,4428,t2,0,0,0
T22_36_2022,44.23,31.67,shrink,Tampico,22,36,1,3.789403291880235,3.4553698605505483,4429,t2,0,0,0
T22_36_2022,3.37,2.57,shrink,Tampico,22,36,1,1.2149127443642704,0.9439058989071284,4430,t2,0,0,0
T22_36_2022,30.64,23,shrink,Tampico,22,36,1,3.4223063448723905,3.1354942159291497,4431,t2,0,0,0
T22_36_2022,13.91,8.3,shrink,Tampico,22,36,1,2.6326080059353516,2.1162555148025524,4432,t2,0,0,0
T22_36_2022,5.46,2.06,shrink,Tampico,22,36,1,1.6974487897568136,0.7227059828014898,4433,t2,0,0,0
T22_36_2022,21.47,18.95,shrink,Tampico,22,36,1,3.0666566118906897,2.9418039315284354,4434,t2,0,0,0
T22_36_2022,7.38,2.29,shrink,Tampico,22,36,1,1.998773638612381,0.8285518175661483,4435,t2,0,0,0
T22_36_2022,2.09,1.46,shrink,Tampico,22,36,1,0.7371640659767196,0.37843643572024505,4436,t2,0,0,0
T22_36_2022,57.49,47.43,shrink,Tampico,22,36,1,4.0516110196351995,3.85925493988949,4437,t2,0,0,0
T22_36_2022,21.63,19.29,shrink,Tampico,22,36,1,3.0740812399649675,2.9595868269176377,4438,t2,0,0,0
T22_36_2022,31.69,25.18,shrink,Tampico,22,36,1,3.4560011737028296,3.2260500286162013,4439,t2,0,0,0
T22_36_2022,7.69,3.32,shrink,Tampico,22,36,1,2.0399207835175526,1.199964782928397,4440,t2,0,0,0
T22_36_2022,10.13,2.88,shrink,Tampico,22,36,1,2.315501318260592,1.0577902941478545,4441,t2,0,0,0
T22_36_2022,43.77,34.58,shrink,Tampico,22,36,1,3.778948651202804,3.5432754802551445,4442,t2,0,0,0
T22_36_2022,25.41,17.72,shrink,Tampico,22,36,1,3.2351427973320726,2.8746939451769347,4443,t2,0,0,0
T22_36_2022,47.78,27.12,shrink,Tampico,22,36,1,3.8666071418976635,3.3002714630721948,4444,t2,0,0,0
T22_36_2022,19.5,10.61,shrink,Tampico,22,36,1,2.970414465569701,2.3617969526258915,4445,t2,0,0,0
T22_36_2022,92.26,77.2,shrink,Tampico,22,36,1,4.524610678129674,4.3463994570307305,4446,t2,0,0,0
T22_36_2022,47.75,31.67,shrink,Tampico,22,36,1,3.865979066926739,3.4553698605505483,4447,t2,0,0,0
T22_36_2022,12.82,6.08,shrink,Tampico,22,36,1,2.551006451492524,1.8050046959780757,4448,t2,0,0,0
T22_36_2022,36.15,32.09,shrink,Tampico,22,36,1,3.5876769486047735,3.4685444551217657,4449,t2,0,0,0
T22_36_2022,126.4,119.1,shrink,Tampico,22,36,1,4.839451481712757,4.779963476361254,4450,t2,1,0.5216184538645556,1
T22_36_2022,39.42,31.17,shrink,Tampico,22,36,1,3.674273301724574,3.4394560937792455,4451,t2,0,0,0
T22_36_2022,53.45,48.72,shrink,Tampico,22,36,1,3.9787466374710543,3.8860896234016415,4452,t2,0,0,0
T22_36_2022,105.72,98.65,shrink,Tampico,22,36,1,4.660794089736088,4.591578232468624,4453,t2,0,0,0
T22_36_2022,44.94,32.84,shrink,Tampico,22,36,1,3.8053282667571833,3.4916472845842277,4454,t2,0,0,0
T22_36_2022,8.07,6.39,shrink,Tampico,22,36,1,2.0881534822818573,1.8547342683894434,4455,t2,0,0,0
T22_36_2022,43.53,26.54,shrink,Tampico,22,36,1,3.773450355564206,3.2786530289040616,4456,t2,0,0,0
T22_36_2022,88.67,70.58,shrink,Tampico,22,36,1,4.484921613391916,4.256746818247124,4457,t2,0,0,0
T22_36_2022,39.56,36.12,shrink,Tampico,22,36,1,3.6778185067545115,3.5868467285487844,4458,t2,0,0,0
T23_45_2022,0,1.22,born,Tampico,23,45,NA,NA,0.19885085874516517,4459,t2,NA,NA,NA
T23_45_2022,0,0.21,born,Tampico,23,45,NA,NA,-1.5606477482646683,4460,t2,NA,NA,NA
T23_45_2022,0,2.73,born,Tampico,23,45,NA,NA,1.0043016091968684,4461,t2,NA,NA,NA
T23_45_2022,0,0.69,born,Tampico,23,45,NA,NA,-0.37106368139083207,4462,t2,NA,NA,NA
T23_45_2022,0,2.22,born,Tampico,23,45,NA,NA,0.7975071958841882,4463,t2,NA,NA,NA
T23_45_2022,0.91,0,dead,Tampico,23,45,0,-0.09431067947124129,NA,4464,t2,0,0,0
T23_45_2022,2.54,0,dead,Tampico,23,45,0,0.9321640810304452,NA,4465,t2,0,0,0
T23_45_2022,0.28,0,dead,Tampico,23,45,0,-1.2729656758128873,NA,4466,t2,0,0,0
T23_45_2022,1.92,0,dead,Tampico,23,45,0,0.6523251860396901,NA,4467,t2,0,0,0
T23_45_2022,8.37,0,dead,Tampico,23,45,0,2.124653884501384,NA,4468,t2,0,0,0
T23_45_2022,5.91,0,dead,Tampico,23,45,0,1.776645831418007,NA,4469,t2,0,0,0
T23_45_2022,0.57,0,dead,Tampico,23,45,0,-0.5621189181535413,NA,4470,t2,0,0,0
T23_45_2022,3.7,0,dead,Tampico,23,45,0,1.308332819650179,NA,4471,t2,0,0,0
T23_45_2022,4.78,0,dead,Tampico,23,45,0,1.5644405465033646,NA,4472,t2,0,0,0
T23_45_2022,15.18,0,dead,Tampico,23,45,0,2.719978771967484,NA,4473,t2,0,0,0
T23_45_2022,1.02,0,dead,Tampico,23,45,0,0.01980262729617973,NA,4474,t2,0,0,0
T23_45_2022,21.24,25.87,grow,Tampico,23,45,1,3.055886196373738,3.2530839961979376,4475,t2,0,0,0
T23_45_2022,1.46,3.27,grow,Tampico,23,45,1,0.37843643572024505,1.184789984909162,4476,t2,0,0,0
T23_45_2022,1.93,2.84,grow,Tampico,23,45,1,0.6575200029167941,1.0438040521731147,4477,t2,0,0,0
T23_45_2022,7.2,23.13,grow,Tampico,23,45,1,1.9740810260220096,3.141130476243348,4478,t2,0,0,0
T23_45_2022,0.53,1.04,grow,Tampico,23,45,1,-0.6348782724359695,0.03922071315328133,4479,t2,0,0,0
T23_45_2022,0.38,0.81,grow,Tampico,23,45,1,-0.9675840262617056,-0.21072103131565253,4480,t2,0,0,0
T23_45_2022,2.55,2.72,grow,Tampico,23,45,1,0.9360933591703348,1.000631880307906,4481,t2,0,0,0
T23_45_2022,10.15,17.56,grow,Tampico,23,45,1,2.3174737054877963,2.8656235882069705,4482,t2,0,0,0
T23_45_2022,6.62,9.2,grow,Tampico,23,45,1,1.890095369948917,2.2192034840549946,4483,t2,0,0,0
T23_45_2022,11.94,17.37,grow,Tampico,23,45,1,2.479894107964456,2.854744580253014,4484,t2,0,0,0
T23_45_2022,0.68,1.82,grow,Tampico,23,45,1,-0.3856624808119846,0.598836501088704,4485,t2,0,0,0
T23_45_2022,6.65,9.43,grow,Tampico,23,45,1,1.8946168546677629,2.2438960966453663,4486,t2,0,0,0
T23_45_2022,20.07,24.28,grow,Tampico,23,45,1,2.9992261628082466,3.1896529661912973,4487,t2,0,0,0
T23_45_2022,3.64,4.77,grow,Tampico,23,45,1,1.2919836816486494,1.5623463049002497,4488,t2,0,0,0
T23_45_2022,63.72,78.24,grow,Tampico,23,45,1,4.154498485041848,4.359781025726562,4489,t2,0,0,0
T23_45_2022,5.14,8.49,grow,Tampico,23,45,1,1.6370530794670737,2.138889000323256,4490,t2,0,0,0
T23_45_2022,19.73,27.22,grow,Tampico,23,45,1,2.982140320034524,3.30395199722332,4491,t2,0,0,0
T23_45_2022,4.27,7.61,grow,Tampico,23,45,1,1.451613827240533,2.0294631718735947,4492,t2,0,0,0
T23_45_2022,1.74,3.38,grow,Tampico,23,45,1,0.5538851132264376,1.2178757094949273,4493,t2,0,0,0
T23_45_2022,38.93,47.37,grow,Tampico,23,45,1,3.6617651616223643,3.85798911693566,4494,t2,0,0,0
T23_45_2022,3.54,6.2,grow,Tampico,23,45,1,1.264126727145683,1.824549292051046,4495,t2,0,0,0
T23_45_2022,1.29,3.56,grow,Tampico,23,45,1,0.25464221837358075,1.269760544863939,4496,t2,0,0,0
T23_45_2022,25.2,35.84,grow,Tampico,23,45,1,3.2268439945173775,3.57906458810673,4497,t2,0,0,0
T23_45_2022,8.62,10.16,grow,Tampico,23,45,1,2.1540850846756014,2.318458442150336,4498,t2,0,0,0
T23_45_2022,5.84,7.62,grow,Tampico,23,45,1,1.7647307968401356,2.030776369698555,4499,t2,0,0,0
T23_45_2022,2.8,5.77,grow,Tampico,23,45,1,1.0296194171811581,1.7526720805200082,4500,t2,0,0,0
T23_45_2022,9.32,11.95,grow,Tampico,23,45,1,2.2321626286975,2.4807312783775197,4501,t2,0,0,0
T23_45_2022,4.05,6.15,grow,Tampico,23,45,1,1.3987168811184478,1.8164520818184267,4502,t2,0,0,0
T23_45_2022,13.02,15.93,grow,Tampico,23,45,1,2.5664866367804233,2.768204123921957,4503,t2,0,0,0
T23_45_2022,123.89,155.15,grow,Tampico,23,45,1,4.819394075127647,5.044392390894389,4504,t2,1,0.5194565738558413,1
T23_45_2022,16.97,22.79,grow,Tampico,23,45,1,2.831447079246135,3.126321843257593,4505,t2,0,0,0
T23_45_2022,53.63,63.65,grow,Tampico,23,45,1,3.9821086129948338,4.153399325003416,4506,t2,0,0,0
T23_45_2022,9.92,17.98,grow,Tampico,23,45,1,2.2945529212967815,2.8892600290434745,4507,t2,0,0,0
T23_45_2022,1.62,4.14,grow,Tampico,23,45,1,0.4824261492442928,1.4206957878372228,4508,t2,0,0,0
T23_45_2022,11.19,12.91,grow,Tampico,23,45,1,2.4150205223238337,2.558002204858551,4509,t2,0,0,0
T23_45_2022,1.36,2.38,grow,Tampico,23,45,1,0.3074846997479607,0.8671004876833833,4510,t2,0,0,0
T23_45_2022,4.1,6.5,grow,Tampico,23,45,1,1.410986973710262,1.8718021769015913,4511,t2,0,0,0
T23_45_2022,5.43,8.85,grow,Tampico,23,45,1,1.691939133945844,2.180417459019838,4512,t2,0,0,0
T23_45_2022,3.07,5.95,grow,Tampico,23,45,1,1.1216775615991057,1.7833912195575383,4513,t2,0,0,0
T23_45_2022,1.28,2.98,grow,Tampico,23,45,1,0.2468600779315258,1.091923300517313,4514,t2,0,0,0
T23_45_2022,9.37,14.43,grow,Tampico,23,45,1,2.2375130962503307,2.6693093727857793,4515,t2,0,0,0
T23_45_2022,12.69,13.65,grow,Tampico,23,45,1,2.540814281726296,2.613739521630969,4516,t2,0,0,0
T23_45_2022,2.38,5.91,grow,Tampico,23,45,1,0.8671004876833833,1.776645831418007,4517,t2,0,0,0
T23_45_2022,0.61,1.93,grow,Tampico,23,45,1,-0.4942963218147801,0.6575200029167941,4518,t2,0,0,0
T23_45_2022,39.11,45.71,grow,Tampico,23,45,1,3.666378188767423,3.822317092343653,4519,t2,0,0,0
T23_45_2022,10.51,12.62,grow,Tampico,23,45,1,2.3523271848888596,2.5352828571130672,4520,t2,0,0,0
T23_45_2022,17.29,22.57,grow,Tampico,23,45,1,2.850128299695199,3.1166215908294443,4521,t2,0,0,0
T23_45_2022,4.37,5.25,grow,Tampico,23,45,1,1.4747630091074988,1.6582280766035324,4522,t2,0,0,0
T23_45_2022,0.66,1.94,grow,Tampico,23,45,1,-0.4155154439616658,0.6626879730752367,4523,t2,0,0,0
T23_45_2022,6.92,11.4,grow,Tampico,23,45,1,1.9344157696295783,2.4336133554004498,4524,t2,0,0,0
T23_45_2022,11.06,18.28,grow,Tampico,23,45,1,2.403334996094189,2.905807566026004,4525,t2,0,0,0
T23_45_2022,105.6,121.53,grow,Tampico,23,45,1,4.659658371272161,4.800161145882709,4526,t2,1,0.5022395212235506,1
T23_45_2022,15.6,17.87,grow,Tampico,23,45,1,2.747270914255491,2.8831233291713367,4527,t2,0,0,0
T23_45_2022,27.03,37,grow,Tampico,23,45,1,3.2969473602883563,3.6109179126442243,4528,t2,0,0,0
T23_45_2022,24.47,35.54,grow,Tampico,23,45,1,3.19744787745458,3.570658822726505,4529,t2,0,0,0
T23_45_2022,34.95,40.23,grow,Tampico,23,45,1,3.5539184686798193,3.694612985961697,4530,t2,0,0,0
T23_45_2022,1.54,3.03,grow,Tampico,23,45,1,0.43178241642553783,1.1085626195212777,4531,t2,0,0,0
T23_45_2022,2.99,6.19,grow,Tampico,23,45,1,1.095273387402595,1.8229350866965048,4532,t2,0,0,0
T23_45_2022,18.53,35.24,grow,Tampico,23,45,1,2.9193910402972683,3.562181801067979,4533,t2,0,0,0
T23_45_2022,11.83,12.66,grow,Tampico,23,45,1,2.4706386779902956,2.5384474167160302,4534,t2,0,0,0
T23_45_2022,2.12,2.62,grow,Tampico,23,45,1,0.7514160886839212,0.9631743177730056,4535,t2,0,0,0
T23_45_2022,4.79,8.12,grow,Tampico,23,45,1,1.5665304114228238,2.0943301541735866,4536,t2,0,0,0
T23_45_2022,2.16,3.09,grow,Tampico,23,45,1,0.7701082216960737,1.128171090909654,4537,t2,0,0,0
T23_45_2022,2.52,2.82,grow,Tampico,23,45,1,0.9242589015233319,1.0367368849500223,4538,t2,0,0,0
T23_45_2022,1.95,3.34,grow,Tampico,23,45,1,0.6678293725756554,1.205970806988609,4539,t2,0,0,0
T23_45_2022,2.08,4.82,grow,Tampico,23,45,1,0.7323678937132266,1.572773928062509,4540,t2,0,0,0
T23_45_2022,2.72,4.06,grow,Tampico,23,45,1,1.000631880307906,1.4011829736136412,4541,t2,0,0,0
T23_45_2022,1.72,3.22,grow,Tampico,23,45,1,0.5423242908253617,1.169381359556317,4542,t2,0,0,0
T23_45_2022,1.22,2.3,grow,Tampico,23,45,1,0.19885085874516517,0.8329091229351039,4543,t2,0,0,0
T23_45_2022,1.14,3.54,grow,Tampico,23,45,1,0.131028262406404,1.264126727145683,4544,t2,0,0,0
T23_45_2022,7.93,12.59,grow,Tampico,23,45,1,2.0706530356467567,2.532902848056256,4545,t2,0,0,0
T23_45_2022,0.34,1.34,grow,Tampico,23,45,1,-1.0788096613719298,0.29266961396282004,4546,t2,0,0,0
T23_45_2022,1.2,3.53,grow,Tampico,23,45,1,0.1823215567939546,1.2612978709452054,4547,t2,0,0,0
T23_45_2022,67.67,86.65,grow,Tampico,23,45,1,4.2146429502441345,4.4618770161616155,4548,t2,0,0,0
T23_45_2022,2.49,8.21,grow,Tampico,23,45,1,0.9122827104766164,2.105352923464337,4549,t2,0,0,0
T23_45_2022,27.99,38.43,grow,Tampico,23,45,1,3.331847303527362,3.6488384045767526,4550,t2,0,0,0
T23_45_2022,44.58,58.93,grow,Tampico,23,45,1,3.7972853279577228,4.076350298849822,4551,t2,0,0,0
T23_45_2022,3.13,8.1,grow,Tampico,23,45,1,1.1410330045520618,2.0918640616783932,4552,t2,0,0,0
T23_45_2022,4.3,7.13,grow,Tampico,23,45,1,1.4586150226995167,1.9643112344262046,4553,t2,0,0,0
T23_45_2022,4.21,6.08,grow,Tampico,23,45,1,1.43746264769429,1.8050046959780757,4554,t2,0,0,0
T23_45_2022,19.41,30.85,grow,Tampico,23,45,1,2.9657883971809187,3.4291367503513968,4555,t2,0,0,0
T23_45_2022,7.17,27.3,grow,Tampico,23,45,1,1.969905654611529,3.3068867021909143,4556,t2,0,0,0
T23_45_2022,1.31,3.51,grow,Tampico,23,45,1,0.2700271372130602,1.2556160374777743,4557,t2,0,0,0
T23_45_2022,11.93,13.86,grow,Tampico,23,45,1,2.4790562361098245,2.6290069937617573,4558,t2,0,0,0
T23_45_2022,13.99,15.54,grow,Tampico,23,45,1,2.63834278867739,2.7434173449395014,4559,t2,0,0,0
T23_45_2022,14.59,17.82,grow,Tampico,23,45,1,2.6803363625346943,2.8803214220426634,4560,t2,0,0,0
T23_45_2022,77.35,87.14,grow,Tampico,23,45,1,4.348340577019075,4.467516020689296,4561,t2,0,0,0
T23_45_2022,8.35,12.04,grow,Tampico,23,45,1,2.122261538862764,2.488234439880675,4562,t2,0,0,0
T23_45_2022,11.25,19.55,grow,Tampico,23,45,1,2.4203681286504293,2.972975286431375,4563,t2,0,0,0
T23_45_2022,14.12,18.01,grow,Tampico,23,45,1,2.647592232065096,2.8909271591878647,4564,t2,0,0,0
T23_45_2022,1.89,2.67,grow,Tampico,23,45,1,0.636576829071551,0.9820784724121582,4565,t2,0,0,0
T23_45_2022,1.56,3.56,grow,Tampico,23,45,1,0.44468582126144574,1.269760544863939,4566,t2,0,0,0
T23_45_2022,1.24,2.02,grow,Tampico,23,45,1,0.2151113796169455,0.7030975114131134,4567,t2,0,0,0
T23_45_2022,3,6.68,grow,Tampico,23,45,1,1.0986122886681098,1.8991179875485542,4568,t2,0,0,0
T23_45_2022,14.38,22.83,grow,Tampico,23,45,1,2.6658383522929006,3.1280754605417043,4569,t2,0,0,0
T23_45_2022,7.52,10.83,grow,Tampico,23,45,1,2.017566137961748,2.382320061012899,4570,t2,0,0,0
T23_45_2022,44.3,50.81,grow,Tampico,23,45,1,3.7909846770510898,3.9280931856056407,4571,t2,0,0,0
T23_45_2022,5.54,10.22,grow,Tampico,23,45,1,1.7119945007591924,2.3243465847755584,4572,t2,0,0,0
T23_45_2022,1.16,1.4,grow,Tampico,23,45,1,0.14842000511827322,0.3364722366212129,4573,t2,0,0,0
T23_45_2022,3.12,3.83,grow,Tampico,23,45,1,1.1378330018213911,1.3428648031925547,4574,t2,0,0,0
T23_45_2022,1.34,3.83,grow,Tampico,23,45,1,0.29266961396282004,1.3428648031925547,4575,t2,0,0,0
T23_45_2022,5.33,10.8,grow,Tampico,23,45,1,1.673351238177753,2.379546134130174,4576,t2,0,0,0
T23_45_2022,7.59,12.26,grow,Tampico,23,45,1,2.0268315914075385,2.506341930508065,4577,t2,0,0,0
T23_45_2022,6.34,6.92,grow,Tampico,23,45,1,1.8468787684491346,1.9344157696295783,4578,t2,0,0,0
T23_45_2022,0.96,1.95,grow,Tampico,23,45,1,-0.040821994520255166,0.6678293725756554,4579,t2,0,0,0
T23_45_2022,3.41,4.46,grow,Tampico,23,45,1,1.2267122912954254,1.4951487660319727,4580,t2,0,0,0
T23_45_2022,2.06,5.17,grow,Tampico,23,45,1,0.7227059828014898,1.6428726885203377,4581,t2,0,0,0
T23_45_2022,25.87,29.65,grow,Tampico,23,45,1,3.2530839961979376,3.3894621254437345,4582,t2,0,0,0
T23_45_2022,17.84,20.97,grow,Tampico,23,45,1,2.8814431271518632,3.0430928449138284,4583,t2,0,0,0
T23_45_2022,5.34,9.74,grow,Tampico,23,45,1,1.6752256529721035,2.2762411176544437,4584,t2,0,0,0
T23_45_2022,5.07,11.57,grow,Tampico,23,45,1,1.623340817603092,2.448415541205585,4585,t2,0,0,0
T23_45_2022,22.96,34.47,grow,Tampico,23,45,1,3.133753571451366,3.540089380528774,4586,t2,0,0,0
T23_45_2022,8.97,12.49,grow,Tampico,23,45,1,2.1938856760707046,2.5249283241374862,4587,t2,0,0,0
T23_45_2022,11.25,16.11,grow,Tampico,23,45,1,2.4203681286504293,2.779440197188883,4588,t2,0,0,0
T23_45_2022,18.35,23.96,grow,Tampico,23,45,1,2.9096295745005794,3.1763857732472487,4589,t2,0,0,0
T23_45_2022,15.29,20.66,grow,Tampico,23,45,1,2.727199019940971,3.0281994636914926,4590,t2,0,0,0
T23_45_2022,7.98,16.04,grow,Tampico,23,45,1,2.0769384114617173,2.7750856024383683,4591,t2,0,0,0
T23_45_2022,1.07,6.58,grow,Tampico,23,45,1,0.06765864847381486,1.884034745337226,4592,t2,0,0,0
T23_45_2022,11.38,14.65,grow,Tampico,23,45,1,2.431857428698185,2.6844403354630764,4593,t2,0,0,0
T23_45_2022,4.7,8.42,grow,Tampico,23,45,1,1.547562508716013,2.130609828254235,4594,t2,0,0,0
T23_45_2022,10.5,15.19,grow,Tampico,23,45,1,2.3513752571634776,2.7206373166076814,4595,t2,0,0,0
T23_45_2022,2,2.37,grow,Tampico,23,45,1,0.6931471805599453,0.8628899551470398,4596,t2,0,0,0
T23_45_2022,2.74,4.87,grow,Tampico,23,45,1,1.007957920399979,1.5830939370944985,4597,t2,0,0,0
T23_45_2022,4.71,8.26,grow,Tampico,23,45,1,1.5496879080283263,2.1114245875328868,4598,t2,0,0,0
T23_45_2022,0.92,2,grow,Tampico,23,45,1,-0.08338160893905101,0.6931471805599453,4599,t2,0,0,0
T23_45_2022,0.46,0.76,grow,Tampico,23,45,1,-0.7765287894989963,-0.2744368457017603,4600,t2,0,0,0
T23_45_2022,5.38,6.69,grow,Tampico,23,45,1,1.682688374173693,1.900613874140137,4601,t2,0,0,0
T23_45_2022,4.19,8.04,grow,Tampico,23,45,1,1.4327007339340465,2.0844290831908747,4602,t2,0,0,0
T23_45_2022,4.15,8.28,grow,Tampico,23,45,1,1.423108334242607,2.1138429683971682,4603,t2,0,0,0
T23_45_2022,1.2,4.21,grow,Tampico,23,45,1,0.1823215567939546,1.43746264769429,4604,t2,0,0,0
T23_45_2022,7.89,9.78,grow,Tampico,23,45,1,2.065596134857783,2.280339484046726,4605,t2,0,0,0
T23_45_2022,19.52,24.57,grow,Tampico,23,45,1,2.9714395809849465,3.201526186533088,4606,t2,0,0,0
T23_45_2022,2.33,4.23,grow,Tampico,23,45,1,0.8458682675776092,1.4422019930581866,4607,t2,0,0,0
T23_45_2022,5.24,6.27,grow,Tampico,23,45,1,1.6563214983329508,1.8357763546448294,4608,t2,0,0,0
T23_45_2022,8.48,11.57,grow,Tampico,23,45,1,2.1377104498038118,2.448415541205585,4609,t2,0,0,0
T23_45_2022,18.46,32.75,grow,Tampico,23,45,1,2.9156062290747062,3.488902962081261,4610,t2,0,0,0
T23_45_2022,4.55,7.53,grow,Tampico,23,45,1,1.5151272329628591,2.018895041811802,4611,t2,0,0,0
T23_45_2022,1.24,2.41,grow,Tampico,23,45,1,0.2151113796169455,0.8796267475025636,4612,t2,0,0,0
