source_id,site,plot,area1,action,location,area2,transition,survival,log_size,log_size_next,id,repro,flower_n,flower_n_int,cytes_per_polyp,polyps_per_cm2,seeds_exp,seeds_pois,totaloocytes
T04_05_2022,4,5,6.49,grow,Tampico,9.08,t2,1,1.8702625307159986,2.206074192613202,3002,0,0,0,1.368419656193503,17,0,0,0
T04_05_2022,4,5,13.26,grow,Tampico,15.72,t2,1,2.5847519847577165,2.7549337870010606,3003,0,0,0,1.3163712225725281,18.712749429704594,0,0,0
T04_05_2022,4,5,1.43,grow,Tampico,2.09,t2,1,0.3576744442718159,0.7371640659767196,3004,0,0,0,0.97663600406646,17,0,0,0
T04_05_2022,4,5,34.36,grow,Tampico,40.2,t2,1,3.536893097116055,3.6938669956249757,3005,0,0,0,0.1545378923391142,17,0,0,0
T04_05_2022,4,5,3.86,grow,Tampico,4.1,t2,1,1.3506671834767394,1.410986973710262,3006,0,0,0,1.3176697391451107,17,0,0,0
T04_05_2022,4,5,3.62,grow,Tampico,4.44,t2,1,1.2864740258376797,1.4906543764441336,3007,0,0,0,0.4140367296925794,17,0,0,0
T04_05_2022,4,5,1.95,grow,Tampico,3.02,t2,1,0.6678293725756554,1.1052568313867783,3008,0,0,0,1.6080860283866594,19,0,0,0
T04_05_2022,4,5,158.94,grow,Tampico,169,t2,1,5.068526772512033,5.1298987149230735,3009,1,0.5463092477400224,1,0.7207947689815679,17,0.38169506657744334,1,0
T04_05_2022,4,5,25.46,grow,Tampico,28.49,t2,1,3.2371085931292605,3.3495531485098167,3010,0,0,0,0.8386581296689561,18.248378194463314,0,0,0
T04_05_2022,4,5,20.29,grow,Tampico,26.76,t2,1,3.0101281538377234,3.286908235260028,3011,0,0,0,0.64756645303256,17,0,0,0
T04_05_2022,4,5,15.89,grow,Tampico,17.65,t2,1,2.7656899805486246,2.8707357833793057,3012,0,0,0,0.7135428586657828,18.16700995534791,0,0,0
T04_05_2022,4,5,3.84,grow,Tampico,6.23,t2,1,1.3454723665996355,1.8293763327993617,3013,0,0,0,0.6441320653082859,17,0,0,0
T04_05_2022,4,5,1.25,grow,Tampico,7,t2,1,0.22314355131420976,1.9459101490553132,3014,0,0,0,0.9577109752536662,18.957257105447383,0,0,0
T04_05_2022,4,5,1.81,grow,Tampico,2.02,t2,1,0.5933268452777344,0.7030975114131134,3015,0,0,0,1.66390275858088,19,0,0,0
T04_05_2022,4,5,1.14,grow,Tampico,3.86,t2,1,0.131028262406404,1.3506671834767394,3016,0,0,0,1.384861197099112,17,0,0,0
T04_05_2022,4,5,14.94,grow,Tampico,16.36,t2,1,2.7040421797046714,2.794839331174601,3017,0,0,0,3.0190783128882877,17,0,0,0
T04_05_2022,4,5,2.93,grow,Tampico,5.77,t2,1,1.075002423028976,1.7526720805200082,3018,0,0,0,0.4487140806334412,17,0,0,0
T04_05_2022,4,5,12.68,grow,Tampico,17.88,t2,1,2.5400259490090797,2.883682769745368,3019,0,0,0,0.9490854524240866,18.95108617838129,0,0,0
T04_05_2022,4,5,3.04,grow,Tampico,3.29,t2,1,1.1118575154181303,1.1908875647772805,3020,0,0,0,0.420409577095017,17,0,0,0
T04_05_2022,4,5,50.8,grow,Tampico,54.31,t2,1,3.927896354584436,3.994708372046754,3021,0,0,0,1.251241828830421,17.743210845253113,0,0,0
T04_05_2022,4,5,5.19,grow,Tampico,6.8,t2,1,1.6467336971777973,1.916922612182061,3022,0,0,0,1.7748183476745831,19,0,0,0
T04_05_2022,4,5,13.48,grow,Tampico,16.22,t2,1,2.601207105484161,2.7862450486872667,3023,0,0,0,0.8933691619160394,17,0,0,0
T04_05_2022,4,5,3.79,grow,Tampico,10.26,t2,1,1.332366019094335,2.3282528397426234,3024,0,0,0,0.9824019964026707,17,0,0,0
T04_05_2022,4,5,4.18,grow,Tampico,4.84,t2,1,1.430311246536665,1.5769147207285403,3025,0,0,0,2.0589250207680276,18.36352537169635,0,0,0
T04_05_2022,4,5,13.2,grow,Tampico,17.17,t2,1,2.580216829592325,2.843163674909384,3026,0,0,0,0.3563992151771001,17,0,0,0
T04_05_2022,4,5,3.7,grow,Tampico,8.04,t2,1,1.308332819650179,2.0844290831908747,3027,0,0,0,0.925828742956612,19,0,0,0
T04_05_2022,4,5,3.1,grow,Tampico,7.93,t2,1,1.1314021114911006,2.0706530356467567,3028,0,0,0,0.4626740250318095,17.478188320510196,0,0,0
T04_05_2022,4,5,28.08,grow,Tampico,43.09,t2,1,3.3350575791576103,3.763290951627747,3029,0,0,0,2.085798424985535,19,0,0,0
T04_05_2022,4,5,7.21,grow,Tampico,8.56,t2,1,1.9754689512968577,2.1471001901536506,3030,0,0,0,1.3966703928952517,19,0,0,0
T04_05_2022,4,5,5.02,grow,Tampico,7.42,t2,1,1.6134299337036377,2.004179057179289,3031,0,0,0,1.4029824805403563,19,0,0,0
T04_05_2022,4,5,1.35,grow,Tampico,2.8,t2,1,0.30010459245033816,1.0296194171811581,3032,0,0,0,0.5471463689110113,17.31351279838504,0,0,0
T04_05_2022,4,5,0.81,grow,Tampico,2.01,t2,1,-0.21072103131565253,0.6981347220709843,3033,0,0,0,1.1890017638893138,19,0,0,0
T04_05_2022,4,5,15.6,grow,Tampico,21.15,t2,1,2.747270914255491,3.0516399054922867,3034,0,0,0,0.7952872307798697,19,0,0,0
T04_05_2022,4,5,6.6,grow,Tampico,10.33,t2,1,1.8870696490323797,2.3350522831315472,3035,0,0,0,0.9922433220533793,19,0,0,0
T04_05_2022,4,5,10.15,grow,Tampico,17.94,t2,1,2.3174737054877963,2.88703285663065,3036,0,0,0,0.20813684875710603,17.17330612898432,0,0,0
T04_05_2022,4,5,1.54,grow,Tampico,2.02,t2,1,0.43178241642553783,0.7030975114131134,3037,0,0,0,2.07473740068937,17.383280465645907,0,0,0
T04_05_2022,4,5,3.33,grow,Tampico,6.73,t2,1,1.2029723039923526,1.9065751436566365,3038,0,0,0,1.5969020389193707,19,0,0,0
T04_05_2022,4,5,2.25,grow,Tampico,2.37,t2,1,0.8109302162163288,0.8628899551470398,3039,0,0,0,1.747388726907746,18.482842080560385,0,0,0
T04_05_2022,4,5,42.89,same,Tampico,44.84,t2,1,3.758638698528789,3.8031005982039594,3040,0,0,0,0.10692586138358606,17,0,0,0
T04_05_2022,4,5,44.14,same,Tampico,45.05,t2,1,3.7873664008285903,3.807772984054347,3041,0,0,0,0.8076638252551573,18.272949701854188,0,0,0
T04_05_2022,4,5,23.41,same,Tampico,22.51,t2,1,3.1531632815028194,3.113959654918641,3042,0,0,0,0.31507663489831117,17.77849745740956,0,0,0
T04_05_2022,4,5,12.44,same,Tampico,12.8,t2,1,2.5209170873110334,2.5494451709255714,3043,0,0,0,0.6912369157966962,17,0,0,0
T04_05_2022,4,5,53.68,same,Tampico,52.99,t2,1,3.9830404926634264,3.9701032165046706,3044,0,0,0,0.9319165300991271,18.704590927674037,0,0,0
T04_05_2022,4,5,80.57,same,Tampico,80.31,t2,1,4.3891263717891045,4.38589414620037,3045,0,0,0,1.2776268055522684,17.26874949439075,0,0,0
T04_05_2022,4,5,35.41,same,Tampico,34.81,t2,1,3.566994266123812,3.5499047018233476,3046,0,0,0,1.0656007888433978,19,0,0,0
T04_05_2022,4,5,48.87,same,Tampico,51.24,t2,1,3.8891637112820634,3.9365204770285334,3047,0,0,0,0.19085980958396065,18.94970791398344,0,0,0
T04_05_2022,4,5,93,same,Tampico,93.92,t2,1,4.532599493153256,4.5424433560797866,3048,1,0.48854452793668923,0,0.8967144169375815,18.098024559883086,0.2957951606499798,0,0
T04_05_2022,4,5,12.1,same,Tampico,12.06,t2,1,2.4932054526026954,2.4898941912990393,3049,0,0,0,0.04390237272720332,17,0,0,0
T04_05_2022,4,5,65.21,same,Tampico,66.51,t2,1,4.177612831405111,4.19735231229633,3050,0,0,0,0.48035239207617864,17.47530925508353,0,0,0
T04_05_2022,4,5,28.02,same,Tampico,28.45,t2,1,3.332918540908861,3.34814816057234,3051,0,0,0,1.127707898038405,17.555093212681076,0,0,0
T04_05_2022,4,5,30.8,same,Tampico,31.35,t2,1,3.427514689979529,3.4452142670789296,3052,0,0,0,1.939512518849829,17,0,0,0
T04_05_2022,4,5,19.53,same,Tampico,19.89,t2,1,2.9719517448885875,2.9902170928658807,3053,0,0,0,0.11459421491759914,19,0,0,0
T04_05_2022,4,5,19.62,shrink,Tampico,11.44,t2,1,2.976549454137217,2.437115985951652,3054,0,0,0,0.8509667157311942,18.33894186183412,0,0,0
T04_05_2022,4,5,40.98,shrink,Tampico,33.13,t2,1,3.7130841428107537,3.5004392163118045,3055,0,0,0,0.07787381493787326,17,0,0,0
T04_05_2022,4,5,85.33,shrink,Tampico,71.59,t2,1,4.446526092548494,4.270955399408094,3056,1,0.47926713889539424,0,0.8200874768848821,17,0.23314904321241903,0,0
T04_05_2022,4,5,24.48,shrink,Tampico,23.04,t2,1,3.1978564576441255,3.1372318358276905,3057,0,0,0,1.0210923995336898,19,0,0,0
T04_05_2022,4,5,4.8,shrink,Tampico,2.19,t2,1,1.5686159179138452,0.7839015438284094,3058,0,0,0,1.2200296447462389,17,0,0,0
T04_05_2022,4,5,9.53,shrink,Tampico,8.66,t2,1,2.254444717666111,2.1587147225743437,3059,0,0,0,1.434133899714384,17,0,0,0
T04_05_2022,4,5,83.42,shrink,Tampico,63.84,t2,1,4.423888088768799,4.1563799531415535,3060,0,0,0,0.7937240509157961,17.90277216809469,0,0,0
T04_05_2022,4,5,1.93,shrink,Tampico,0.6,t2,1,0.6575200029167941,-0.5108256237659907,3061,0,0,0,1.4981157169592099,17.155366516659146,0,0,0
T04_05_2022,4,5,31.34,shrink,Tampico,22.08,t2,1,3.444895236927875,3.0946722214088944,3062,0,0,0,0.6707405443798498,17.025728791493957,0,0,0
T04_05_2022,4,5,67.92,shrink,Tampico,63.58,t2,1,4.218330542003092,4.152298955482657,3063,0,0,0,1.5619000779331158,17.36627021008598,0,0,0
T04_05_2022,4,5,6.54,shrink,Tampico,5.88,t2,1,1.8779371654691073,1.7715567619105355,3064,0,0,0,2.6203037160799107,19,0,0,0
T04_05_2022,4,5,12.55,shrink,Tampico,7.68,t2,1,2.529720665577793,2.038619547159581,3065,0,0,0,1.1230451041342941,19,0,0,0
T04_05_2022,4,5,5.7,shrink,Tampico,2.69,t2,1,1.7404661748405046,0.9895411936137477,3066,0,0,0,0.7810578388163937,19,0,0,0
T04_05_2022,4,5,136.84,shrink,Tampico,119.29,t2,1,4.918812360109404,4.781557503293855,3067,1,0.5301723362297407,1,0.652657018289766,17,0.29755673856664006,0,0
T04_05_2022,4,5,7.73,shrink,Tampico,6.75,t2,1,2.0451088625993306,1.9095425048844386,3068,0,0,0,0.19731465355756872,19,0,0,0
T04_05_2022,4,5,17.62,shrink,Tampico,14.68,t2,1,2.8690346205080335,2.6864860231863696,3069,0,0,0,1.474052588856865,17.06579526250132,0,0,0
T04_05_2022,4,5,2.85,shrink,Tampico,2.27,t2,1,1.0473189942805592,0.8197798314933114,3070,0,0,0,1.284839666243138,17,0,0,0
T04_05_2022,4,5,22.82,shrink,Tampico,17.39,t2,1,3.1276373444339294,2.855895328366192,3071,0,0,0,2.2424572725060408,19,0,0,0
T04_05_2022,4,5,21.37,shrink,Tampico,13.16,t2,1,3.0619880693310564,2.5771819258971713,3072,0,0,0,1.7793527703049643,19,0,0,0
T04_05_2022,4,5,15.13,shrink,Tampico,12.92,t2,1,2.7166795278002644,2.558776498354456,3073,0,0,0,1.0442102416468173,17,0,0,0
T04_05_2022,4,5,15.22,shrink,Tampico,13.12,t2,1,2.7226103524335397,2.574137783515943,3074,0,0,0,0.22451483292614038,17,0,0,0
T04_05_2022,4,5,7.72,shrink,Tampico,5.64,t2,1,2.0438143640366846,1.7298840655099674,3075,0,0,0,1.0936528398744356,19,0,0,0
T04_05_2022,4,5,70.64,shrink,Tampico,49.49,t2,1,4.257596556295705,3.901770628963795,3076,0,0,0,0.716097322908679,18.069699704936873,0,0,0
T04_05_2022,4,5,29.59,shrink,Tampico,26.42,t2,1,3.3874364664121184,3.2741212990941793,3077,0,0,0,0.3109557242378256,18.91299544016778,0,0,0
T04_06_2022,4,6,1.74,dead,Tampico,0,t2,0,0.5538851132264376,NA,3078,0,0,0,0.7739886945487042,17,0,0,0
T04_06_2022,4,6,19.93,dead,Tampico,0,t2,0,2.9922261342247034,NA,3079,0,0,0,0.6840491189366903,19,0,0,0
T04_06_2022,4,6,37.83,grow,Tampico,54.99,t2,1,3.6331024386449378,4.007151350519723,3080,0,0,0,2.5321352772550774,19,0,0,0
T04_06_2022,4,6,62.32,grow,Tampico,89.31,t2,1,4.132282401562493,4.4921134636957945,3081,0,0,0,0.3435059246825318,17.82741681847661,0,0,0
T04_06_2022,4,6,12.78,grow,Tampico,18.3,t2,1,2.5478814489493886,2.9069010598473755,3082,0,0,0,0.02126588917815908,19,0,0,0
T04_06_2022,4,6,14.67,grow,Tampico,21.8,t2,1,2.6858045921548905,3.0819099697950434,3083,0,0,0,1.0566282808697314,17.56404930808153,0,0,0
T04_06_2022,4,6,16.02,grow,Tampico,21.05,t2,1,2.7738379416402132,3.0469005601283903,3084,0,0,0,0.6799577556664379,18.082896484908055,0,0,0
T04_06_2022,4,6,3.52,grow,Tampico,8.85,t2,1,1.2584609896100056,2.180417459019838,3085,0,0,0,1.3436297041919598,17.417646198919467,0,0,0
T04_06_2022,4,6,20.02,grow,Tampico,29.97,t2,1,2.9967317738870745,3.4001968813285717,3086,0,0,0,0.43269806169101266,18.482361841505956,0,0,0
T04_06_2022,4,6,24.03,grow,Tampico,29.8,t2,1,3.1793030497483774,3.3945083935113587,3087,0,0,0,1.5336978459537183,19,0,0,0
T04_06_2022,4,6,8.8,grow,Tampico,16.64,t2,1,2.174751721484161,2.8118094353930627,3088,0,0,0,0.956098748520225,19,0,0,0
T04_06_2022,4,6,81.91,grow,Tampico,86.64,t2,1,4.40562108352751,4.461761602692735,3089,1,0.4748582079160325,0,1.8070697354752427,17.12134976530254,0.496675374896127,0,0
T04_06_2022,4,6,34.25,grow,Tampico,48.78,t2,1,3.5336865647082343,3.887320392787774,3090,0,0,0,1.3395005689163897,17,0,0,0
T04_06_2022,4,6,43.1,grow,Tampico,49.81,t2,1,3.763522997109702,3.908215767085192,3091,0,0,0,1.2471589356967794,17,0,0,0
T04_06_2022,4,6,24.16,grow,Tampico,34.12,t2,1,3.184698373066614,3.5298837226234783,3092,0,0,0,1.5152742968084028,18.96584056976004,0,0,0
T04_06_2022,4,6,30.55,grow,Tampico,37.87,t2,1,3.4193646856176043,3.634159241913703,3093,0,0,0,0.9892029281353553,17.672853528558882,0,0,0
T04_06_2022,4,6,12.87,grow,Tampico,13.65,t2,1,2.554899021608035,2.613739521630969,3094,0,0,0,0.7401444254604563,17.68943571895705,0,0,0
T04_06_2022,4,6,8.56,grow,Tampico,13.69,t2,1,2.1471001901536506,2.6166656393003573,3095,0,0,0,1.4304063585881273,18.119096531985594,0,0,0
T04_06_2022,4,6,15.75,grow,Tampico,19.34,t2,1,2.7568403652716422,2.9621754900251482,3096,0,0,0,0.7488837536976138,19,0,0,0
T04_06_2022,4,6,13.33,grow,Tampico,21.91,t2,1,2.5900171341906173,3.086943153607375,3097,0,0,0,0.38829067803025324,19,0,0,0
T04_06_2022,4,6,15.37,grow,Tampico,17.6,t2,1,2.7324175575505043,2.8678989020441064,3098,0,0,0,1.3845477059609261,19,0,0,0
T04_06_2022,4,6,27.46,grow,Tampico,34.85,t2,1,3.312730400339825,3.551053137206533,3099,0,0,0,1.2467517266824053,19,0,0,0
T04_06_2022,4,6,9.34,grow,Tampico,10.08,t2,1,2.234306252240751,2.3105532626432224,3100,0,0,0,0.4147628878214501,17.040148220735627,0,0,0
T04_06_2022,4,6,63.79,grow,Tampico,76.15,t2,1,4.1555964382538635,4.332705079341171,3101,0,0,0,0.5020945301430988,17.973738404116627,0,0,0
T04_06_2022,4,6,35.68,grow,Tampico,45.29,t2,1,3.5745903077118086,3.8130862575681226,3102,0,0,0,1.9915326272322798,19,0,0,0
T04_06_2022,4,6,10.02,grow,Tampico,13.57,t2,1,2.3045830956567186,2.6078614738467776,3103,0,0,0,2.136791015379568,19,0,0,0
T04_06_2022,4,6,9.82,grow,Tampico,14.66,t2,1,2.2844211223663744,2.6851226964585053,3104,0,0,0,0.9459379924297024,18.253664005069954,0,0,0
T04_06_2022,4,6,17.71,grow,Tampico,25.03,t2,1,2.8741294517947424,3.2200751054436827,3105,0,0,0,0.5260204172792383,17,0,0,0
T04_06_2022,4,6,8.15,grow,Tampico,15.9,t2,1,2.0980179272527715,2.766319109226186,3106,0,0,0,0.6890387039246958,17,0,0,0
T04_06_2022,4,6,11.87,grow,Tampico,19.01,t2,1,2.4740142086215764,2.944965156500338,3107,0,0,0,0.2755751358491364,17.92075904738596,0,0,0
T04_06_2022,4,6,101.79,grow,Tampico,111.34,t2,1,4.622911867464248,4.7125885827553615,3108,0,0,0,0.9111467952791281,17,0,0,0
T04_06_2022,4,6,19.1,grow,Tampico,30.89,t2,1,2.9496883350525844,3.43043250693049,3109,0,0,0,0.7406130354647026,19,0,0,0
T04_06_2022,4,6,75.3,grow,Tampico,92,t2,1,4.321480134805848,4.5217885770490405,3110,0,0,0,1.3191314992556846,18.986237302928455,0,0,0
T04_06_2022,4,6,5.4,grow,Tampico,5.68,t2,1,1.6863989535702288,1.7369512327330598,3111,0,0,0,1.6100173166975544,17,0,0,0
T04_06_2022,4,6,36.92,grow,Tampico,46.64,t2,1,3.6087534096346516,3.842458542042237,3112,0,0,0,1.7059563171118535,17.703066681734246,0,0,0
T04_06_2022,4,6,2.41,grow,Tampico,3.91,t2,1,0.8796267475025636,1.3635373739972745,3113,0,0,0,0.20399853210477348,19,0,0,0
T04_06_2022,4,6,37.65,grow,Tampico,53.85,t2,1,3.6283329542459026,3.9862024036023977,3114,0,0,0,0.5158794857843916,19,0,0,0
T04_06_2022,4,6,2.15,grow,Tampico,7.11,t2,1,0.7654678421395714,1.9615022438151495,3115,0,0,0,1.1052148301293196,19,0,0,0
T04_06_2022,4,6,7.48,grow,Tampico,10.07,t2,1,2.012232791986386,2.309560706730471,3116,0,0,0,0.3753751101242824,18.916197434592593,0,0,0
T04_06_2022,4,6,15.45,grow,Tampico,26.99,t2,1,2.7376090033437546,3.2954664270299134,3117,0,0,0,0.5659967472512365,18.23832925728504,0,0,0
T04_06_2022,4,6,9.16,grow,Tampico,13.6,t2,1,2.214846178686039,2.6100697927420065,3118,0,0,0,0.352644233212471,17,0,0,0
T04_06_2022,4,6,2.39,grow,Tampico,5.71,t2,1,0.8712933659434193,1.742219023667919,3119,0,0,0,0.5857153182239823,19,0,0,0
T04_06_2022,4,6,27.44,grow,Tampico,37.09,t2,1,3.3120018028576843,3.6133473915014993,3120,0,0,0,0.6724075717795684,19,0,0,0
T04_06_2022,4,6,32.19,grow,Tampico,35.27,t2,1,3.4716558453107167,3.563032744247961,3121,0,0,0,1.3947804030565578,17,0,0,0
T04_06_2022,4,6,17.59,grow,Tampico,25.67,t2,1,2.8673305587494666,3.245322994883049,3122,0,0,0,1.246523481117764,17.764979154324305,0,0,0
T04_06_2022,4,6,19.38,grow,Tampico,22.02,t2,1,2.96424160646262,3.091951131294534,3123,0,0,0,0.7547287565594851,18.317794199265226,0,0,0
T04_06_2022,4,6,25.03,grow,Tampico,26.63,t2,1,3.2200751054436827,3.282038399825841,3124,0,0,0,1.2987195786904109,19,0,0,0
T04_06_2022,4,6,14.84,grow,Tampico,17.8,t2,1,2.6973262377392344,2.8791984572980396,3125,0,0,0,1.5913672109606982,18.283923992268363,0,0,0
T04_06_2022,4,6,55.91,grow,Tampico,69.4,t2,1,4.0237432550385535,4.239886867512759,3126,0,0,0,1.5871432794426144,17,0,0,0
T04_06_2022,4,6,42.94,grow,Tampico,49.66,t2,1,3.759803792450635,3.9051997800800207,3127,0,0,0,0.2883245840647436,18.802972594775667,0,0,0
T04_06_2022,4,6,32.61,grow,Tampico,37.63,t2,1,3.484618989801228,3.627801604605346,3128,0,0,0,1.700064882093456,17,0,0,0
T04_06_2022,4,6,17.13,grow,Tampico,25.72,t2,1,2.8408313123360287,3.2472688993694185,3129,0,0,0,0.6039056102130729,19,0,0,0
T04_06_2022,4,6,17.94,grow,Tampico,22.19,t2,1,2.88703285663065,3.0996417369445024,3130,0,0,0,0.5653386546922228,17,0,0,0
T04_06_2022,4,6,30.57,grow,Tampico,35.06,t2,1,3.420019135902743,3.5570608794930885,3131,0,0,0,1.1987656692026416,19,0,0,0
T04_06_2022,4,6,21.37,grow,Tampico,39.35,t2,1,3.0619880693310564,3.6724959748634123,3132,0,0,0,1.9803653287776548,17,0,0,0
T04_06_2022,4,6,62.28,grow,Tampico,68.17,t2,1,4.131640346965797,4.222004585374694,3133,0,0,0,0.6987283136430302,19,0,0,0
T04_06_2022,4,6,51.21,grow,Tampico,60.56,t2,1,3.935934825474459,4.103634609129194,3134,0,0,0,1.4606549932855137,19,0,0,0
T04_06_2022,4,6,11.29,grow,Tampico,13.02,t2,1,2.4239173781615704,2.5664866367804233,3135,0,0,0,0.8774782581039231,17.59707394824019,0,0,0
T04_06_2022,4,6,91.37,grow,Tampico,106.44,t2,1,4.514917197010529,4.667581446109488,3136,0,0,0,0.806509917815858,17,0,0,0
T04_06_2022,4,6,40.01,grow,Tampico,59.75,t2,1,3.6891294228691436,4.09016919081162,3137,0,0,0,0.9053895695785369,17,0,0,0
T04_06_2022,4,6,231.09,grow,Tampico,272.1,t2,1,5.442807245032984,5.6061696457892,3138,0,0,0,0.32056037973127427,19,0,0,0
T04_06_2022,4,6,24.7,grow,Tampico,30.56,t2,1,3.2068032436339315,3.4196919642983197,3139,0,0,0,0.7570872302597351,17.097229089796954,0,0,0
T04_06_2022,4,6,38.56,same,Tampico,37.71,t2,1,3.652215469742345,3.6299253112702656,3140,0,0,0,1.1018704565922124,17.90392473502586,0,0,0
T04_06_2022,4,6,93.68,same,Tampico,93.6,t2,1,4.539884719289462,4.539030383483547,3141,0,0,0,1.1705005228922618,17,0,0,0
T04_06_2022,4,6,32.46,same,Tampico,32.76,t2,1,3.480008562086445,3.4892082589848687,3142,0,0,0,2.420743196272774,19,0,0,0
T04_06_2022,4,6,9.45,same,Tampico,9.21,t2,1,2.2460147415056513,2.2202898502672155,3143,0,0,0,0.8632910738160113,19,0,0,0
T04_06_2022,4,6,59.27,same,Tampico,61.74,t2,1,4.082103275799747,4.122932019074013,3144,0,0,0,0.515712971131659,19,0,0,0
T04_06_2022,4,6,44.18,same,Tampico,43.76,t2,1,3.788272197991971,3.7787201581137255,3145,0,0,0,1.4025359730052653,18.67639487146688,0,0,0
T04_06_2022,4,6,46.81,same,Tampico,45.11,t2,1,3.846096855311979,3.8091039514203047,3146,0,0,0,1.0863272844120402,18.612438022367993,0,0,0
T04_06_2022,4,6,29.71,same,Tampico,31.12,t2,1,3.391483689474516,3.4378506993101907,3147,0,0,0,1.1400137417048752,19,0,0,0
T04_06_2022,4,6,10.92,same,Tampico,10.65,t2,1,2.390595970316759,2.365559892155434,3148,0,0,0,1.2020828900388625,17,0,0,0
T04_06_2022,4,6,70.62,same,Tampico,74.03,t2,1,4.25731339050024,4.304470416455007,3149,0,0,0,0.2219497987764154,19,0,0,0
T04_06_2022,4,6,11.73,same,Tampico,11.8,t2,1,2.462149662665384,2.468099531471619,3150,0,0,0,1.0763866236906958,19,0,0,0
T04_06_2022,4,6,40.54,same,Tampico,41.08,t2,1,3.702289141023854,3.7155213850603572,3151,0,0,0,1.0937294105160384,18.882811376558507,0,0,0
T04_06_2022,4,6,24.8,same,Tampico,25.27,t2,1,3.2108436531709366,3.2296179214001026,3152,0,0,0,1.1124725301195517,19,0,0,0
T04_06_2022,4,6,48.19,same,Tampico,48.15,t2,1,3.8751515306522415,3.8743211382441345,3153,0,0,0,0.5364682034228188,17,0,0,0
T04_06_2022,4,6,64.56,shrink,Tampico,51.64,t2,1,4.1675950239616935,3.944296565978442,3154,0,0,0,0.25932689724905733,17,0,0,0
T04_06_2022,4,6,62.42,shrink,Tampico,58.84,t2,1,4.133885736842633,4.074821895733237,3155,0,0,0,1.3534142342939148,19,0,0,0
T04_06_2022,4,6,4.88,shrink,Tampico,4.46,t2,1,1.5851452198650557,1.4951487660319727,3156,0,0,0,1.2911862499288649,18.084409975913744,0,0,0
T04_06_2022,4,6,61.65,shrink,Tampico,44.97,t2,1,4.121473229610353,3.805995600782616,3157,0,0,0,0.8346532677818751,18.818988464196774,0,0,0
T04_06_2022,4,6,86.44,shrink,Tampico,61.21,t2,1,4.459450531638685,4.114310574862978,3158,0,0,0,0.5895333780716568,19,0,0,0
T04_06_2022,4,6,108.47,shrink,Tampico,63.51,t2,1,4.686473637052126,4.151197373814884,3159,0,0,0,0.6885288033074549,19,0,0,0
T04_06_2022,4,6,75.17,shrink,Tampico,62.62,t2,1,4.319752215189378,4.1370847158982595,3160,1,0.46560286430800374,0,0.5894747345487246,19,0.16500083318550315,1,0
T04_06_2022,4,6,14.17,shrink,Tampico,7.71,t2,1,2.6511270537025893,2.0425181875752383,3161,0,0,0,0.3336724789435836,19,0,0,0
T04_06_2022,4,6,99.76,shrink,Tampico,72.86,t2,1,4.602767301371781,4.288539791580417,3162,1,0.4961075386977885,0,1.1345270786302477,17,0.37708826582598787,0,0
T04_06_2022,4,6,33.9,shrink,Tampico,27.74,t2,1,3.5234150143864045,3.3228754148866853,3163,0,0,0,0.047144034255586775,17.75220372082866,0,0,0
T04_06_2022,4,6,72.41,shrink,Tampico,68.27,t2,1,4.28234441140073,4.223470431430189,3164,0,0,0,1.1874526212684096,17.457473035259,0,0,0
T04_06_2022,4,6,47,shrink,Tampico,38.71,t2,1,3.8501476017100584,3.6560979645895566,3165,0,0,0,0.13739643435157034,18.95095715726212,0,0,0
T04_06_2022,4,6,23.16,shrink,Tampico,21.11,t2,1,3.1424266527047946,3.0497468618602293,3166,0,0,0,0.20301098559268738,19,0,0,0
T04_06_2022,4,6,14.34,shrink,Tampico,13.63,t2,1,2.663052835171474,2.612273245708441,3167,0,0,0,1.7911860353666906,19,0,0,0
T04_06_2022,4,6,110.97,shrink,Tampico,83.81,t2,1,4.709259894512472,4.428552332110815,3168,0,0,0,0.8457462012018583,17,0,0,0
T04_06_2022,4,6,27.24,shrink,Tampico,18.15,t2,1,3.3046864812813115,2.8986705607108596,3169,0,0,0,0.8237662847186065,17,0,0,0
T04_06_2022,4,6,157.38,shrink,Tampico,133.34,t2,1,5.058663263106837,4.892902257189914,3170,0,0,0,1.154920338100482,19,0,0,0
T04_06_2022,4,6,50.07,shrink,Tampico,36.39,t2,1,3.9134220263418533,3.5942940116240685,3171,0,0,0,0.7042398973232884,17,0,0,0
T04_06_2022,4,6,36.36,shrink,Tampico,21.32,t2,1,3.5934692693092782,3.0596455992976437,3172,0,0,0,1.1145355087762512,17,0,0,0
T04_06_2022,4,6,36.25,shrink,Tampico,29.04,t2,1,3.590439381300684,3.3686741899565953,3173,0,0,0,0.8169055957036709,17,0,0,0
T04_06_2022,4,6,78.94,shrink,Tampico,49.9,t2,1,4.368688070234701,3.910021002757473,3174,1,0.47087739699910275,0,1.6861410732745399,17,0.4434684639066687,0,0
T04_06_2022,4,6,27.18,shrink,Tampico,25.16,t2,1,3.3024814087229974,3.22525543183224,3175,0,0,0,0.8136658446808019,19,0,0,0
T04_06_2022,4,6,58.27,shrink,Tampico,49.71,t2,1,4.065087381154983,3.906206120106581,3176,0,0,0,0.2983306625154357,17,0,0,0
T04_06_2022,4,6,48.79,shrink,Tampico,42.09,t2,1,3.8875253738277458,3.7398101827824792,3177,0,0,0,1.1843294001161548,17,0,0,0
